NAME	SCORE	TMHMM	TMBB	PROSITE	CDD
NP_015437.1 RNA-binding ribosome biosynthesis protein MRD1	0%	0:No	No	PS50102:14.914:[]:[]; PS50102:16.108:[]:[]; PS50102:10.241:[]:[]; PS50102:13.652:[]:[]; PS50102:18.155:[]:[]	RRM4_MRD1:8.50056e-45:[]:[]; RRM2_MRD1:3.23455e-43:[]:[]; RRM5_MRD1:7.48133e-39:[]:[]; RRM3_MRD1:1.25262e-37:[]:[]; RRM1_RBM19_MRD1:2.91751e-34:[]:[]; RRM:7.44299e-17:[]:[]
NP_015438.1 CDP-diacylglycerol--inositol 3-phosphatidyltransferase	70%	3:Yes	No		PgsA:4.14955e-25:['transport']:[]
NP_015439.1 uncharacterized protein YPR114W	21%	5:Yes	No	PS50922:14.641:['transport']:['sensor']	TLC:1.68302e-24:[]:[]
NP_015440.1 Rgc1p	0%	0:No	No		PH-like superfamily:7.80986e-08:[]:[]
NP_015441.1 Rrg8p	0%	0:No	No		RRG8:6.07895e-126:[]:[]
NP_015442.1 uncharacterized protein YPR117W	0%	2:Yes	No		Fmp27_WPPW:4.5584e-157:[]:[]; Apt1:7.13557e-130:[]:[]; Fmp27_GFWDK:1.86924e-54:[]:[]; DUF2405:1.97854e-50:[]:[]; Fmp27_SW:8.1018e-26:[]:[]
NP_015443.1 S-methyl-5-thioribose-1-phosphate isomerase MRI1	55%	0:No	No		MtnA:2.43067e-165:['transport']:[]
NP_015444.1 B-type cyclin CLB2	0%	0:No	No		COG5024:5.6059e-154:[]:[]
NP_015445.1 B-type cyclin CLB5	0%	0:No	No		COG5024:2.17101e-136:[]:[]
NP_015446.2 putative phosphomethylpyrimidine kinase	55%	0:No	No		ThiD:3.12943e-100:['transport']:[]; TenA:3.60935e-93:['transport']:[]
NP_015447.1 Axl1p	0%	0:No	No		Ptr:0.0:[]:[]
NP_015449.1 high-affinity Cu transporter CTR1	70%	3:Yes	No		Ctr:1.17995e-31:['transport', 'uptake']:[]
NP_015450.1 Ylh47p	0%	1:Yes	No	PS51758:19.634:[]:[]	LETM1:1.24168e-122:[]:[]
NP_015452.1 pyridoxine 4-dehydrogenase	0%	0:No	No		AKR_AKR8A1-2:5.05833e-144:[]:[]
NP_015453.1 Ant1p	71%	1:Yes	No	PS50920:22.406:['transport', 'carrier']:['transfer']; PS50920:10.263:['transport', 'carrier']:['transfer']; PS50920:16.463:['transport', 'carrier']:['transfer']	Mito_carr:2.95032e-16:['carrier']:[]; Mito_carr:6.34621e-15:['carrier']:[]
NP_015454.1 Scd6p	0%	0:No	No	PS51512:10.72:[]:[]; PS51513:13.816:[]:[]; PS51536:14.735:[]:[]	LSm14_N:1.63221e-31:[]:[]; FDF superfamily:2.2163e-06:[]:[]
NP_015456.2 peptide alpha-N-acetyltransferase complex B subunit NAT3	6%	0:No	No	PS51186:14.719:[]:['transfer']	RimI:1.25527e-26:[]:[]
NP_015457.1 ribosomal 40S subunit protein S23B	0%	0:No	No		PTZ00067:1.6906e-85:[]:[]
NP_015458.1 Spn1p	0%	0:No	No	PS51319:22.854:[]:[]	COG5139:0.0:[]:[]
NP_015459.1 Tom5p	55%	0:No	No		Tom5:3.11859e-15:['import']:[]
NP_015460.1 Mss18p	0%	0:No	No		
NP_015461.1 chromatin-binding protein CTF4	0%	0:No	No		Mcl1_mid:1.06022e-111:[]:[]; WD40 superfamily:2.66255e-05:[]:[]
NP_015463.1 Rrp9p	15%	0:No	No	PS50082:14.318:['transport', 'uptake']:[]; PS50294:21.252:['transport', 'uptake']:[]	WD40 superfamily:2.52208e-24:[]:[]
NP_015464.1 ammonium permease MEP3	80%	10:Yes	No		AmtB:2.72062e-176:['transport', 'channel']:[]
NP_015465.1 lysophosphatidic acid acyltransferase LOA1	0%	1:Yes	No		
NP_015466.1 lysophosphatidylcholine acyltransferase	55%	0:No	No		LPLAT_AGPAT-like:3.8115e-13:['carrier']:[]
NP_015467.1 Kar3p	75%	0:No	No	PS50067:119.618:['transport']:[]	KISc_C_terminal:0.0:['transport']:[]; Smc superfamily:1.29774e-12:[]:[]
NP_015469.1 Rrp15p	0%	0:No	No		Rrp15p:2.35281e-24:[]:[]
NP_015470.1 ribosome biosynthesis protein NOC4	0%	0:No	No		CBF:4.33247e-51:[]:[]
NP_015471.1 asparagine synthase (glutamine-hydrolyzing) 1	7%	0:No	No	PS51278:31.809:[]:['transfer', 'enzyme']	asnB:0.0:[]:[]
NP_015473.1 uncharacterized protein YPR147C	0%	1:Yes	No		LIDHydrolase:2.76477e-98:[]:[]
NP_015474.1 uncharacterized protein YPR148C	0%	0:No	No		BAR_2:2.37949e-96:[]:[]; PTZ00121 superfamily:0.00872961:[]:[]
NP_015475.1 Nce102p	70%	3:Yes	No		MARVEL:7.90117e-20:['transport']:[]
NP_015477.1 Sue1p	0%	0:No	No		Pet20:6.05163e-64:[]:[]
NP_015478.1 Urn1p	0%	0:No	No	PS50020:14.028:[]:[]; PS51676:9.839:[]:[]	WW:2.57866e-09:[]:[]; FF:1.30548e-08:[]:[]; PRP40 superfamily:4.85592e-06:[]:[]
NP_015479.2 May24p	10%	3:Yes	No		Tmemb_170 superfamily:3.50593e-13:[]:[]
NP_015480.1 Pin3p	15%	0:No	No	PS50002:25.677:['channel']:[]	SH3 superfamily:1.51559e-20:[]:[]
NP_015481.1 Nca2p	0%	1:Yes	No		NCA2:2.34636e-128:[]:[]
NP_015482.1 spermine transporter	93%	12:Yes	No	PS50850:15.546:['transport', 'channel', 'facilitator', 'symporter', 'uptake']:['transfer']	MFS_Tpo1_MDR_like:5.72232e-140:['transport', 'facilitator']:[]
NP_015483.1 Tda6p	0%	0:No	No		Vps62 superfamily:0.00564377:[]:[]
NP_015484.1 Cur1p	0%	0:No	No		
NP_015485.1 beta-glucan synthesis-associated protein KRE6	15%	1:Yes	No	PS51762:20.199:['channel']:[]	SKN1:0.0:[]:[]
NP_015486.1 glycogen phosphorylase	0%	0:No	No		GT35_Glycogen_Phosphorylase:0.0:[]:[]
NP_015487.1 cyclin-dependent serine/threonine protein kinase SGV1	55%	0:No	No	PS50011:43.043:[]:['enzyme']	STKc_BUR1:0.0:[]:['transfer']
NP_015488.1 origin recognition complex subunit 4	0%	0:No	No		ORC4_C:7.19239e-47:[]:[]; CDC6 superfamily:4.86715e-10:[]:[]
NP_015489.1 Tif3p	0%	0:No	No	PS50102:9.934:[]:[]	RRM4_RBM12_like:6.76107e-27:[]:[]
NP_015490.1 Mms1p	0%	0:No	No		
NP_015491.1 Rho family GTPase RHO1	15%	0:No	No	PS51420:26.617:['transport', 'import', 'export']:[]	RhoA_like:8.14404e-124:[]:[]
NP_015492.1 mitochondrial 37S ribosomal protein MRP2	0%	0:No	No		Ribosomal_S14:2.0353e-21:[]:[]
NP_015493.1 phosphoadenylyl-sulfate reductase (thioredoxin)	0%	0:No	No		PAPS_reductase:1.09562e-131:[]:[]
NP_015494.1 mediator complex subunit NUT2	0%	0:No	No		Med10:2.83476e-48:[]:[]
NP_015495.2 Jip5p	0%	0:No	No		WD40:3.5066e-07:[]:[]
NP_015497.1 Bsp1p	0%	0:No	No		
NP_015498.1 pyridoxal 5'-phosphate synthase	0%	0:No	No		Putative_PNPOx:2.33736e-15:[]:[]
NP_015499.1 AAA family ATPase VPS4	43%	0:No	No		RecA-like_VPS4:1.46281e-125:['transport']:['transfer']; SpoVK:1.21731e-96:[]:[]; Vps4_C:2.97956e-36:[]:[]
NP_015500.1 uncharacterized protein YPR174C	0%	0:No	No		NBP1 superfamily:1.25554e-34:[]:[]
NP_015501.2 DNA polymerase epsilon noncatalytic subunit	31%	0:No	No		DNA_pol_E_B:2.00278e-51:[]:['enzyme']
NP_015502.1 Rab geranylgeranyltransferase BET2	55%	0:No	No		CAL1:5.28943e-178:['transport']:[]
NP_015504.1 U4/U6-U5 snRNP complex subunit PRP4	15%	0:No	No	PS50294:54.338:['transport', 'uptake']:[]; PS50082:13.683:['transport', 'uptake']:[]; PS50082:13.717:['transport', 'uptake']:[]; PS50082:16.39:['transport', 'uptake']:[]; PS50082:15.922:['transport', 'uptake']:[]	WD40:1.57883e-67:[]:[]; HIP1_clath_bdg superfamily:0.00247861:[]:[]
NP_015505.1 Hda3p	0%	0:No	No		HDA2-3:3.2215e-124:[]:[]; Smc superfamily:2.55425e-09:[]:[]
NP_015506.1 E1 ubiquitin-activating protein AOS1	31%	0:No	No		Aos1_SUMO:3.65287e-96:['transport']:['transfer', 'enzyme']
NP_015507.1 GTPase-activating protein SEC23	0%	0:No	No		SEC23:0.0:[]:[]
NP_015508.1 mRNA splicing protein SMX3	0%	0:No	No		Sm_F:6.54282e-38:[]:[]
NP_015509.1 dolichyl-phosphate beta-D-mannosyltransferase	31%	1:Yes	No		DPM1_like:9.6583e-98:[]:['enzyme']
NP_015510.1 bifunctional 4-alpha-glucanotransferase/amylo-alpha-1,6-glucosidase	31%	0:No	No		glyc_debranch:0.0:[]:['enzyme', 'transferase']
NP_015511.1 serine/threonine protein kinase regulatory subunit ATG13	55%	0:No	No		ATG13:2.34355e-80:['transport']:[]
NP_015512.1 Pzf1p	0%	0:No	No	PS50157:12.071:[]:[]; PS50157:14.877:[]:[]; PS50157:11.261:[]:[]; PS50157:10.014:[]:[]; PS50157:9.141:[]:[]; PS50157:8.787:[]:[]	COG5048:2.5806e-35:[]:[]
NP_015513.1 DNA-directed RNA polymerase core subunit RPO26	0%	0:No	No		PLN00152:9.10962e-43:[]:[]
NP_015514.1 Mlc2p	0%	0:No	No	PS50222:12.17:[]:[]; PS50222:6.424:[]:[]	FRQ1:5.42976e-47:[]:[]
NP_015515.1 SKI complex subunit tetratricopeptide repeat protein SKI3	7%	0:No	No	PS50005:7.906:['transport', 'channel']:['transferase']; PS50293:8.014:['transport', 'channel']:['transferase']; PS50005:5.074:['transport', 'channel']:['transferase']; PS50293:9.058:['transport', 'channel']:['transferase']; PS50005:7.11:['transport', 'channel']:['transferase']; PS50005:8.762:['transport', 'channel']:['transferase']; PS50293:18.861:['transport', 'channel']:['transferase']; PS50005:12.095:['transport', 'channel']:['transferase']; PS50293:8.621:['transport', 'channel']:['transferase']; PS50005:7.611:['transport', 'channel']:['transferase']; PS50005:8.378:['transport', 'channel']:['transferase']; PS50293:8.216:['transport', 'channel']:['transferase']	TPR_22:3.09688e-28:[]:[]; PEP_TPR_lipo superfamily:2.80807e-09:[]:[]; PEP_TPR_lipo superfamily:0.0015021:[]:[]
NP_015516.1 DNA-directed RNA polymerase III subunit C82	31%	0:No	No		RNA_pol_Rpc82:3.83986e-61:[]:['enzyme']; HTH_9:6.17798e-17:[]:['enzyme']
NP_015517.1 ubiquinol--cytochrome-c reductase subunit 2	20%	0:No	Yes		Peptidase_M16:8.17312e-42:[]:[]; PqqL:7.44955e-37:[]:[]
NP_015518.1 Aqy1p	80%	6:Yes	No		MIP:1.39478e-64:['transport', 'channel']:[]
NP_015519.1 histone acetyltransferase	11%	0:No	No	PS51186:18.404:[]:['transfer']	Acetyltransf_1:3.32816e-18:[]:[]
NP_015520.1 Opt2p	20%	12:Yes	No		OPT superfamily:0.0:[]:[]
NP_015522.1 putative maltose-responsive transcription factor	0%	0:No	No	PS50048:11.855:[]:[]	GAL4:7.57137e-10:[]:[]; fungal_TF_MHR:2.77481e-07:[]:[]
NP_015524.1 Sge1p	99%	14:Yes	No	PS50850:25.01:['transport', 'channel', 'facilitator', 'symporter', 'uptake']:['transfer']	MFS_Azr1_MDR_like:1.63958e-77:['facilitator']:[]
NP_015525.1 Arr1p	0%	0:No	No		
NP_015526.1 Arr2p	3%	0:No	No	PS50206:14.387:['transport']:['transfer', 'enzyme']	Acr2p:1.47217e-57:[]:[]
NP_015527.1 Arr3p	80%	9:Yes	No		acr3:7.01741e-136:['transport']:[]
NP_015528.1 uncharacterized protein YPR202W	0%	0:No	No		Sir1 superfamily:4.10454e-06:[]:[]
NP_015529.1 uncharacterized protein YPR203W	0%	0:No	No		
NP_015530.1 Y' element ATP-dependent helicase	0%	0:No	No	PS51192:8.805:[]:['enzyme']; PS51194:11.067:[]:['enzyme']	SrmB:2.39621e-50:[]:[]
NP_031358.1 Cmc2p	49%	0:No	No	PS51808:12.632:['import']:[]	Cmc1:1.18426e-14:[]:['transfer']
NP_036194.1 phosphatase regulator	0%	0:No	No		Endosulfine:3.11023e-36:[]:[]
NP_036195.3 gag protein	0%	0:No	No		TYA superfamily:4.99878e-40:[]:[]
NP_058133.1 gag-pol fusion protein	55%	0:No	No	PS50994:23.348:[]:['enzyme']	RVT_2 superfamily:1.29142e-25:[]:[]; RNase_H_like superfamily:2.12195e-14:[]:[]; rve:2.01746e-13:[]:['transfer']
NP_058134.1 gag protein	0%	0:No	No		
NP_058135.1 snoRNP complex protein NOP10	0%	0:No	No		Nop10p:3.10617e-22:[]:[]
NP_058136.1 Tda8p	0%	0:No	No	PS51820:12.518:[]:[]	PA14 superfamily:8.99761e-16:[]:[]
NP_058137.1 proteolipid ATPase	0%	1:Yes	No		PMP1_2 superfamily:6.02606e-09:[]:[]
NP_058138.3 gag-pol fusion protein	37%	0:No	No	PS50994:14.618:[]:['enzyme']	TYA superfamily:3.16337e-31:[]:[]; RNase_HI_RT_Ty1:1.95765e-28:[]:[]; RVT_2 superfamily:1.38427e-22:[]:[]; rve:5.25546e-09:[]:['transfer']; gag_pre-integrs:1.72674e-06:[]:[]
NP_058139.1 gag protein	0%	0:No	No		TYA superfamily:5.62336e-27:[]:[]
NP_058140.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:4.20994e-46:[]:[]; RNase_HI_RT_Ty1:8.30072e-28:[]:[]; RVT_2 superfamily:6.03994e-23:[]:[]; rve:1.85218e-11:[]:['transfer']
NP_058141.1 gag protein	0%	0:No	No		TYA superfamily:8.39797e-40:[]:[]
NP_058142.3 gag-pol fusion protein	37%	0:No	No	PS50994:14.618:[]:['enzyme']	TYA superfamily:1.24424e-30:[]:[]; RNase_HI_RT_Ty1:2.03502e-28:[]:[]; RVT_2 superfamily:1.2584e-22:[]:[]; rve:5.25546e-09:[]:['transfer']; gag_pre-integrs:1.98074e-06:[]:[]; Amelogenin superfamily:0.0015927:[]:[]
NP_058143.1 gag protein	0%	0:No	No		TYA superfamily:3.64767e-26:[]:[]
NP_058146.3 gag-pol fusion protein	37%	0:No	No	PS50994:14.618:[]:['enzyme']	TYA superfamily:1.90905e-31:[]:[]; RNase_HI_RT_Ty1:1.19135e-26:[]:[]; RVT_2 superfamily:1.2584e-22:[]:[]; rve:5.25546e-09:[]:['transfer']; gag_pre-integrs:2.01996e-06:[]:[]
NP_058147.3 gag protein	0%	0:No	No		TYA superfamily:5.39907e-27:[]:[]
NP_058148.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:1.10645e-48:[]:[]; RVT_2 superfamily:1.28188e-23:[]:[]; rve:1.68856e-11:[]:['transfer']
NP_058149.1 gag protein	0%	0:No	No		TYA superfamily:2.81177e-42:[]:[]
NP_058150.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:5.01321e-46:[]:[]; RVT_2 superfamily:2.95382e-23:[]:[]; RNase_HI_RT_Ty1:5.63625e-22:[]:[]; rve:1.85218e-11:[]:['transfer']
NP_058151.1 gag protein	0%	0:No	No		TYA superfamily:1.0803e-39:[]:[]
NP_058152.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.811:[]:['enzyme']	TYA superfamily:1.99654e-49:[]:[]; RNase_HI_RT_Ty1:1.10606e-28:[]:[]; RVT_2 superfamily:1.58885e-23:[]:[]; rve:1.85218e-11:[]:['transfer']
NP_058153.3 gag protein	0%	0:No	No		TYA superfamily:9.1998e-43:[]:[]
NP_058154.3 Som1p	55%	0:No	No		Mitochondr_Som1 superfamily:4.34679e-11:['transport', 'export']:[]
NP_058155.1 gag protein	0%	0:No	No		TYA superfamily:9.1998e-43:[]:[]
NP_058156.1 gag protein	0%	0:No	No		TYA superfamily:1.0803e-39:[]:[]
NP_058157.1 gag protein	0%	0:No	No		TYA superfamily:1.06726e-26:[]:[]
NP_058158.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:2.76639e-48:[]:[]; RVT_2 superfamily:5.49058e-23:[]:[]; RNase_HI_RT_Ty1:1.25937e-21:[]:[]; rve:7.63568e-12:[]:['transfer']
NP_058159.1 gag protein	0%	0:No	No		TYA superfamily:2.55739e-42:[]:[]
NP_058160.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:3.74728e-46:[]:[]; RNase_HI_RT_Ty1:1.40925e-28:[]:[]; RVT_2 superfamily:2.87049e-23:[]:[]; rve:1.85218e-11:[]:['transfer']
NP_058161.1 gag protein	0%	0:No	No		TYA superfamily:9.82953e-40:[]:[]
NP_058162.3 gag protein	0%	0:No	No	PS50158:8.614:[]:[]	Retrotrans_gag superfamily:0.000392927:[]:[]
NP_058163.1 gag-pol fusion protein	37%	0:No	No	PS50994:14.618:[]:['enzyme']	TYA superfamily:3.99376e-31:[]:[]; RNase_HI_RT_Ty1:2.28597e-28:[]:[]; RVT_2 superfamily:1.2584e-22:[]:[]; rve:5.25546e-09:[]:['transfer']; gag_pre-integrs:2.16344e-06:[]:[]
NP_058164.1 gag protein	0%	0:No	No		TYA superfamily:1.06726e-26:[]:[]
NP_058165.3 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:1.07203e-46:[]:[]; RVT_2 superfamily:1.50843e-22:[]:[]; RNase_HI_RT_Ty1:1.38746e-21:[]:[]; rve:7.63568e-12:[]:['transfer']
NP_058166.1 gag protein	0%	0:No	No		TYA superfamily:1.0803e-39:[]:[]
NP_058168.1 protein transporter TIM8	55%	0:No	No		zf-Tim10_DDP:4.25151e-20:['import']:[]
NP_058169.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:2.05549e-49:[]:[]; RNase_HI_RT_Ty1:7.86004e-27:[]:[]; RVT_2 superfamily:2.98213e-23:[]:[]; rve:1.85218e-11:[]:['transfer']
NP_058170.1 gag protein	0%	0:No	No		TYA superfamily:9.1998e-43:[]:[]
NP_058171.1 gag-pol fusion protein	51%	0:No	No	PS50994:15.116:[]:['enzyme']	TYA superfamily:8.83948e-50:[]:[]; RNase_HI_RT_Ty1:1.86651e-28:[]:[]; RVT_2 superfamily:1.87817e-22:[]:[]; rve:7.63568e-12:[]:['transfer']
NP_058172.1 gag protein	0%	0:No	No		TYA superfamily:5.26074e-43:[]:[]
NP_058173.1 gag protein	0%	0:No	No		TYA superfamily:6.92043e-43:[]:[]
NP_058174.3 gag-pol fusion protein	37%	0:No	No	PS50994:14.618:[]:['enzyme']	TYA superfamily:3.84158e-31:[]:[]; RNase_HI_RT_Ty1:2.03502e-28:[]:[]; RVT_2 superfamily:1.34524e-22:[]:[]; rve:5.25546e-09:[]:['transfer']; gag_pre-integrs:2.18476e-06:[]:[]
NP_058175.1 gag protein	0%	0:No	No		TYA superfamily:4.27225e-27:[]:[]
NP_058176.1 gag protein	0%	0:No	No		TYA superfamily:6.66655e-40:[]:[]
NP_058178.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:2.2632e-43:[]:[]; RVT_2 superfamily:1.76466e-23:[]:[]; RNase_HI_RT_Ty1:1.89162e-21:[]:[]; rve:7.63568e-12:[]:['transfer']; MSCRAMM_ClfA superfamily:0.00337019:[]:[]
NP_058179.1 gag protein	0%	0:No	No		TYA superfamily:2.39768e-37:[]:[]
NP_058180.1 gag protein	0%	0:No	No		TYA superfamily:2.80441e-37:[]:[]
NP_058181.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:1.99654e-49:[]:[]; RNase_HI_RT_Ty1:7.63484e-27:[]:[]; RVT_2 superfamily:3.31203e-23:[]:[]; rve:7.63568e-12:[]:['transfer']
NP_058182.1 gag protein	0%	0:No	No		TYA superfamily:6.84784e-43:[]:[]
NP_058183.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:3.85795e-46:[]:[]; RVT_2 superfamily:1.91432e-22:[]:[]; RNase_HI_RT_Ty1:9.78989e-22:[]:[]; rve:7.63568e-12:[]:['transfer']
NP_058184.3 gag protein	0%	0:No	No		TYA superfamily:1.51125e-39:[]:[]
NP_058185.3 gag-pol fusion protein	37%	0:No	No	PS50994:14.618:[]:['enzyme']	TYA superfamily:3.80445e-31:[]:[]; RNase_HI_RT_Ty1:4.29154e-28:[]:[]; RVT_2 superfamily:1.2584e-22:[]:[]; rve:5.25546e-09:[]:['transfer']; gag_pre-integrs:1.83134e-06:[]:[]
NP_058186.1 gag protein	0%	0:No	No		TYA superfamily:9.07031e-27:[]:[]
NP_058189.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:1.99654e-49:[]:[]; RNase_HI_RT_Ty1:7.93657e-27:[]:[]; RVT_2 superfamily:3.03957e-23:[]:[]; rve:1.85218e-11:[]:['transfer']
NP_058190.1 gag protein	0%	0:No	No		TYA superfamily:9.1998e-43:[]:[]
NP_058191.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:3.23086e-48:[]:[]; RNase_HI_RT_Ty1:1.59844e-28:[]:[]; RVT_2 superfamily:1.96984e-22:[]:[]; rve:7.63568e-12:[]:['transfer']
NP_058192.1 gag protein	0%	0:No	No		TYA superfamily:1.33609e-41:[]:[]
NP_058193.1 gag-pol fusion protein	32%	0:No	No	PS50994:12.982:[]:['enzyme']	TYA superfamily:5.06502e-46:[]:[]; RVT_2 superfamily:3.04149e-23:[]:[]; RNase_HI_RT_Ty1:5.69451e-22:[]:[]; rve:2.30873e-10:[]:['transfer']
NP_058194.1 gag protein	0%	0:No	No		TYA superfamily:1.51125e-39:[]:[]
NP_058195.1 gag-pol fusion protein	51%	0:No	No	PS50994:15.116:[]:['enzyme']	TYA superfamily:1.1825e-49:[]:[]; RVT_2 superfamily:3.1124e-22:[]:[]; RNase_HI_RT_Ty1:6.58112e-22:[]:[]; rve:7.63568e-12:[]:['transfer']
NP_058196.1 gag protein	0%	0:No	No		TYA superfamily:5.48743e-43:[]:[]
NP_061491.1 uncharacterized protein YBR085C-A	0%	0:No	No		
NP_061492.1 uncharacterized protein YER053C-A	0%	0:No	No		
NP_061493.1 Ncw1p	20%	0:No	Yes		
NP_061494.3 Ego4p	0%	0:No	No		DUF3215:6.59159e-33:[]:[]
NP_061495.4 Y' element ATP-dependent helicase protein 1 copy 8	0%	0:No	No	PS51192:8.698:[]:['enzyme']; PS51194:11.067:[]:['enzyme']	SrmB:3.22167e-59:[]:[]; Sir1 superfamily:0.00382797:[]:[]
NP_065435.1 Mic10p	20%	1:Yes	Yes		DUF543:6.17952e-33:[]:[]
NP_065436.1 putative nitroreductase	0%	0:No	No		FMR2:1.51073e-102:[]:[]
NP_065437.1 uncharacterized protein YCL021W-A	0%	0:No	No		
NP_075206.1 Bol1p	0%	0:No	No		BolA:5.40104e-31:[]:[]
NP_075208.1 uncharacterized protein YDL085C-A	0%	0:No	No		
NP_076437.1 Bud25p	0%	0:No	No		
NP_076873.1 seripauperin PAU9	0%	0:No	No		SRP1_TIP1 superfamily:2.21229e-15:[]:[]
NP_076874.1 uncharacterized protein YBL029C-A	0%	0:No	No		
NP_076878.1 uncharacterized protein YCL001W-B	0%	0:No	No		PelA superfamily:3.4896e-30:[]:[]
NP_076884.1 uncharacterized protein YDL159W-A	0%	0:No	No		
NP_076886.3 TFIIH complex subunit TFB5	0%	0:No	No		Tfb5:4.43049e-27:[]:[]
NP_076888.3 Sdh6p	31%	0:No	No		Complex1_LYR_SDHAF1_LYRM8:1.14288e-28:['transport']:['enzyme']
NP_076889.1 uncharacterized protein YFR012W-A	0%	0:No	No		
NP_076890.1 uncharacterized protein YGL258W-A	31%	0:No	No	PS51767:9.643:[]:[]	pepsin_retropepsin_like superfamily:3.60683e-16:[]:['enzyme']
NP_076891.4 Efg1p	0%	0:No	No		Efg1:1.57479e-38:[]:[]
NP_076894.3 Coa3p	0%	1:Yes	No		
NP_076895.1 uncharacterized protein YJL052C-A	0%	0:No	No		
NP_076898.1 uncharacterized protein YKL106C-A	0%	0:No	No		
NP_076899.1 Mco12p	0%	0:No	No		DUF1748:1.54127e-17:[]:[]
NP_076901.1 Mim2p	37%	0:No	No		Mim2:2.57613e-10:['import']:[]
NP_076903.1 uncharacterized protein YLR363W-A	0%	0:No	No		
NP_076904.1 Min4p	0%	0:No	No		
NP_076906.1 uncharacterized protein YNL162W-A	0%	0:No	No		
NP_076909.1 uncharacterized protein YOL159C-A	0%	0:No	No		
NP_076910.1 Mhf1p	20%	0:No	Yes		CENP-S superfamily:2.6861e-22:[]:[]
NP_085069.3 Pci8p	15%	0:No	No	PS50250:19.674:['export']:[]	PINT:2.10678e-10:[]:[]
NP_116327.3 Tsc3p	0%	1:Yes	No		
NP_116328.4 Rcf3p	0%	1:Yes	No		
NP_116576.1 uncharacterized protein YFL051C	0%	1:Yes	No		PA14 superfamily:0.00213675:[]:[]
NP_116577.1 Tip20p	75%	0:No	No	PS51386:108.701:['transport']:[]	RINT1_TIP1:7.67373e-104:['transport']:[]; Smc superfamily:0.000470649:[]:[]
NP_116578.3 threonine--tRNA ligase THS1	7%	0:No	No	PS51880:18.542:[]:[]; PS50862:23.467:[]:['transfer', 'enzyme']	PLN02908 superfamily:0.0:[]:[]
NP_116579.1 sulfite reductase (NADPH) subunit beta	47%	0:No	No	PS50902:26.991:[]:['transfer']	PRK13504:0.0:[]:[]; PorA:1.45755e-55:[]:[]; TPP_enzymes superfamily:7.91201e-54:[]:['enzyme']; Flavodoxin_1:1.92898e-31:[]:[]
NP_116582.1 Ase1p	0%	0:No	No		MAP65_ASE1:7.19388e-153:[]:[]
NP_116583.2 Mil1p	10%	4:Yes	No		DUF726:4.73639e-174:[]:[]
NP_116585.1 SCF ubiquitin ligase complex subunit CDC4	15%	0:No	No	PS50181:13.127:[]:['enzyme']; PS50294:40.603:['transport', 'uptake']:[]; PS50082:13.516:['transport', 'uptake']:[]; PS50082:11.043:['transport', 'uptake']:[]; PS50082:11.845:['transport', 'uptake']:[]; PS50082:12.848:['transport', 'uptake']:[]; PS50082:10.074:['transport', 'uptake']:[]	WD40:8.12375e-63:[]:[]; CDC4_D:1.29081e-14:[]:[]; F-box-like:1.50729e-07:[]:[]
NP_116587.1 uncharacterized protein YFL068W	0%	1:Yes	No		
NP_116588.1 uncharacterized protein YFL067W	20%	2:Yes	Yes		ser_rich_anae_1 superfamily:9.9209e-05:[]:[]
NP_116589.1 Y' element ATP-dependent helicase	0%	0:No	No	PS51192:9.415:[]:['enzyme']; PS51194:11.072:[]:['enzyme']	SrmB:7.78464e-53:[]:[]
NP_116590.1 uncharacterized protein YFL065C	0%	0:No	No		
NP_116591.1 uncharacterized protein YFL064C	0%	0:No	No		Sir1 superfamily:0.00352062:[]:[]; PRK09822 superfamily:0.00443284:[]:[]
NP_116593.1 Cos4p	10%	3:Yes	No		DUP:1.13284e-29:[]:[]; DUP:4.11181e-25:[]:[]
NP_116594.1 cyanamide hydratase	0%	0:No	No	PS51831:25.224:[]:[]	cyanamide_fam:4.76498e-135:[]:[]
NP_116595.1 putative pyridoxal 5'-phosphate synthase	0%	0:No	No	PS51130:45.723:[]:[]	SNO:4.88306e-113:[]:[]
NP_116596.1 pyridoxine biosynthesis protein SNZ3	0%	0:No	No	PS51129:153.958:[]:[]	TIGR00343:0.0:[]:[]
